Typelist,TableName,Code,Name,Description,Priority
"ValueProvider","pctl_valueprovider","CovTermValueProvider","Coverage Term Value Provider","Bietet Wert für Deckungsbedingungen auf der Basis eines Schlüssels","3"
"ValueProvider","pctl_valueprovider","CovTermOptionValueProvider","Coverage Term Option Value Provider","Bietet Wert für Deckungsbedingungsoptionen auf der Basis eines Schlüssels","4"
"ValueProvider","pctl_valueprovider","TermlessCoverageValueProvider","Termless Coverage Value Provider","Bietet Wert für bedingungslose Deckungen auf der Basis eines Schlüssels","5"
"ValueProvider","pctl_valueprovider","ReferenceFactorValueProvider","Reference Factor Value Provider","Bietet Wert für Referenzfaktoren auf der Basis eines Schlüssels","6"
"VehicleDriver","pctl_vehicledriver","VehicleDriver","VehicleDriver","VehicleDriver","-1"
"VehicleEmployeeUsage","pctl_vehicleemployeeusage","employeesonly","Used for Employees Only","Nur für Transport-Mitarbeiter","1"
"VehicleEmployeeUsage","pctl_vehicleemployeeusage","multiuse","Multi-use","Mehrfachverwendung","2"
"VehicleIndustry","pctl_vehicleindustry","Waste","Refuse/Recycling","Abfall/Recycling","-1"
"VehicleIndustry","pctl_vehicleindustry","Farmers","Agriculture","Agrarwissenschaft","-1"
"VehicleIndustry","pctl_vehicleindustry","Contractors","Construction","Bau","-1"
"VehicleIndustry","pctl_vehicleindustry","Food","Comestibles","Esswaren","-1"
"VehicleIndustry","pctl_vehicleindustry","Special","Delivery - NOC","Lieferung - Sonstige","-1"
"VehicleIndustry","pctl_vehicleindustry","Dump","Aggregate & Dumping","Schadensersatz und Entsorgung","-1"
"VehicleIndustry","pctl_vehicleindustry","Truckers","Haulers","Schlepper","-1"
"VehicleIndustry","pctl_vehicleindustry","NOC","N.O.C","Sonstige","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","quarrying","Quarrying","Abbau","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","towtrucks","Tow Trucks - For Hire","Abschleppwagen - Zur Miete","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","junkdealers","Junk Dealers","Altwarenhändler","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","dumpexcavating","Excavating - NOC","Ausschachten - Sonstige","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","buildingcommercial","Construction -  Commercial","Bau - Gewerbe","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","electricalplumbing","Construction - Artisan","Bau - Handwerker","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","buildingprivate","Construction - Residential","Bau - Privatwohnungen","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","contractorexcavating","Construction - UG","Bauwesen - Zeichnungsrichtlinien","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","mining","Mining","Bergbau","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","individualfamily","Individually Owned or Family Corp.","Einzel- oder Familienunternehmen - nicht zur Beförderung von Nutztieren","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","notspeclogging","Logging - NOC","Holzfällerei - Sonstige","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","autodismantlers","Auto Dismantlers","Kfz-Recycling","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","dumpother","Dump- NOC","Kipper - Sonstige","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","contractorsother","Construction - NOC","Konstruktion - Sonstige","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","streetroad","Construction - Street and Road","Konstruktion - Straßen und Wege","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","farmersother","Agriculture - NOC","Landwirtschaft - Sonstige","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","meatpoultry","Food - Meat/Poultry","Lebensmittel - Fleisch/Geflügel","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","frozenfood","Food - Frozen","Lebensmittel - gefroren","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","canneries","Food - Canning/Packing","Lebensmittel - Konservenherstellung/Verpackung","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","fishseafood","Food - Seafood","Lebensmittel - Meeresfrüchte","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","fruitvegetable","Food - Produce","Lebensmittel - Obst und Gemüse","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","foodother","Food - NOC","Lebensmittel - Sonstige","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","filmdelivery","Delivery - Film ","Lieferung - Film ","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","armoredcars","Delivery - Armored Transport","Lieferung - Geldtransport","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","mailparcel","Delivery - Mail and Parcels","Lieferung - Post und Pakete","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","specialallother","Delivery - NOC","Lieferung - Sonstige","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","magazinesnewspapers","Delivery - Periodicals","Lieferung - Zeitschriften","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","wasteother","Hauler - Waste NOC","Schlepper - Abfall - Sonstige","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","garbage","Hauler - Refuse/Recycling","Schlepper - Abfall/Recycling","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","commoncarrier","Hauler - Common","Schlepper - allgemein","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","exemptlivestock","Hauler - Exempt - Livestock","Schlepper - Ausgenommen - Vieh","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","exemptother","Hauler - Exempt NOC","Schlepper - Ausgenommen, Sonstige","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","buildingwrecking","Hauler - Construction Debris","Schlepper - Bauschutt","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","carriersother","Hauler - NOC","Schlepper - Sonstige","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","contractother","Hauler - Contract","Schlepper - Vertrag","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","contractchemical","Hauler - Contract, Hazmat","Schlepper - Vertrag, Gefahrenstoffe","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","contractiron","Hauler - Contract, Steel","Schlepper - Vertrag, Stahl","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","livestock","Hauler - Livestock","Schlepper - Vieh","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","transportcarrier","Hauler - For Hire","Schlepper - Zur Miete","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","notspecother","NOC","Sonstige","-1"
"VehicleIndustryUse","pctl_vehicleindustryuse","sandgravel","Aggregates - Not Quarry","Zuschlagstoffe - kein Abbau","-1"
"VehicleOwnership","pctl_vehicleownership","Owned","Owned","Eigene Fahrzeuge","-1"
"VehicleOwnership","pctl_vehicleownership","Leased","Leased","Geleaste Fahrzeuge","-1"
"VehicleOwnership","pctl_vehicleownership","NonOwned","Non-owned","Fremdfahrzeuge","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","business","Business","Geschäftlich","1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","pleasure","Pleasure","Privat","2"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","commuting","Commuting/School","Pendeln/Schule","3"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","mixed","Business+Pleasure","Geschäft und Freizeit","4"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","Antique","Antique Vehicle","Antikes Fahrzeug","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","FuneralLimousine","Funeral - Limo","Bestattungen - Limo","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","FuneralHearse","Funeral - NOC","Bestattungen - Sonstige","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","ChurchBus","Bus - Church","Bus - Kirche","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","UrbanBus","Bus - Metro Ops Only","Bus - nur Innenstadt","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","OtherBus","Bus - NOC","Bus - Sonstige","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","AthleteEntertainer","Bus - athletes and entertainers","Bus - Sportler und Unterhalter","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","AirportBusLimo","Bus / Shuttle - Airport","Bus/Shuttle - Flughafen","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","CharterBus","Bus - Charter","Charterbus","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","DriverTraining","School - Driver Training","Fahrschule","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","AutoDeliveryPickUp","AutoDelivery","Fahrzeuglieferung","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","CarService","Car service","Fahrzeugservice","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","FireDepartmentPP","FD - Passenger vehicles","Feuerwehr - Pkw","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","FireDepartmentOther","FD - NOC","Feuerwehr - Sonstige","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","Commercial","Business, NOC","Geschäft - Sonstige","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","Service","Trades","Gewerbe","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","CommDrivingSchool","Commercial driving school","Gewerbliche Fahrschule","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","GolfMobiles","Golf mobiles","Golfwagen","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","InterCityBus","Bus - Intercit","Intercity-Bus","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","FarmLaborExcPassHaz","Farm Labor - Excl Passengers","Landwirtschaft - keine Personenbeförderung","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","FarmLaborIncPassHaz","Farm Labor - Incl Passengers","Landwirtschaft - mit Personenbeförderung","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","LeasingContingentCov","Leasing - Excess Cov","Leasing - Deckungsüberschuss","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","Retail","Customer Delivery","Lieferservice","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","Limousine","Limousine","Limousine","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","OwnerDrivenTaxi","Livery-Owner Operated","Mietfahrzeug mit Chauffeur - im Eigenbesitz","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","RentedLeasedTaxi","Livery-Driver Leased","Mietfahrzeug mit Chauffeur - vom Fahrer gepachtet","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","RentalTrailer","Rental - Trailer","Mietwagen - Anhänger","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","RentalTruck","Rental - Truck","Mietwagen - Lkw","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","RentalPPAuto","Rental - Passenger vehicle","Mietwagen - Pkw","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","RentalMisc","Rental - NOC","Mietwagen - Sonstige","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","RentalTractor","Rental - Tractor","Mietwagen - Traktor","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","RentalMotorHome","Rental - RV","Mietwagen - Wohnmobil","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","EmployerFurnishedVan","Vanpool - Employer","Minibus - Arbeitgeber","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","OtherVan","Van - NOC","Minibus - Sonstige","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","AmbulanceService","EMT","Notarztwagen","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","LawEnforcementMCycle","PD - motorcycle","Polizei - Motorrad","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","LawEnforcementPP","PD - Passenger vehicles","PD - Pkw","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","LawEnforcementOther","PD - NOC","Polizei - Sonstige","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","SightseeingBus","Bus - Sightseeing","Reisebus","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","Snowmobiles","Snowmobile","Schneemobil","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","DistrictOwnedSchoolBus","Bus - Public School","Schulbus","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","OtherSchoolBus","Bus - Other School","Schulbus - Sonstige","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","SSA_Emp","Soc. Service - employee","Sozialdienst - Mitarbeiter","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","SSA_Other","Soc. Service, NOC","Sozialdienst, Sonstige","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","Taxicab","Taxi cab","Taxi","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","BobtailOperation","Tractor w/o Trlr","Traktor ohne Anhänger","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","RepossessedAutomobile","Repossessed vehicle","Vom Kreditgeber zurückgenommenes Fahrzeug","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","MobileHomeTrailorLQ","Mobile home ","Wohnmobil ","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","MobileHomeCamperBody","RV - pick up body","Wohnmobil - Lieferwagenausbau","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","MobileHomeLess22Ft","RV - 22'+","Wohnmobil - über 7 m","-1"
"VehiclePrimaryUse","pctl_vehicleprimaryuse","MobileHomeGreater22Ft","RV - Under 22'","Wohnmobil - unter 7 m","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","1-8","1 to 8 passenger","1 bis 8","1"
"VehicleSizeClass","pctl_vehiclesizeclass","9-20","9 to 20 passenger","9 bis 20","2"
"VehicleSizeClass","pctl_vehiclesizeclass","21-60","21 to 60 passenger","21 bis 60","3"
"VehicleSizeClass","pctl_vehiclesizeclass","over60","over 60 passenger","über 60","4"
"VehicleSizeClass","pctl_vehiclesizeclass","0-70CC","0-70 CC","0-70 CC","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","101-125CC","101-125 CC","101-125 CC","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","126-200CC","126-200 CC","126-200 CC","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","201-275CC","201-275 CC","201-275 CC","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","276-350CC","276-350 CC","276-350 CC","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","351-500CC","351-500 CC","351-500 CC","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","501-650CC","501-650 CC","501-650 CC","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","71-100CC","71-100 CC","71-100 CC","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","Trailer","Trailer","Anhänger","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","ServiceUtilityTrailer","Service or utility trailer","Anhänger für Dienst- oder Nutzfahrzeug","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","ExtraHeavyTruck","Extra heavy truck","Besonders schwerer Lkw (über 20 t zulässiges Gesamtgewicht)","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","ExtraHeavyTruckTractor","Extra heavy truck-tractor","Besonders schwerer Lkw - Traktor (über 20 t zulässiges Gesamtgewicht inkl. eines gezogenen Anhängers)","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","LightTruck","Light truck","Leichter Lkw (0 - 4,5 t zulässiges Gesamtgewicht)","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","MediumTruck","Medium truck","Mittlerer Lkw (4,5 - 9 t zulässiges Gesamtgewicht)","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","PrivatePassenger","Private passenger","Privat genutzter Pkw","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","Semitrailer","Semitrailer","Sattelauflieger","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","HeavyTruck","Heavy truck","Leichter Lkw (0 - 20 t zulässiges Gesamtgewicht)","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","HeavyTruckTractor","Heavy truck-tractor","Schwerer Lkw - Traktor (0 - 20 t zulässiges Gesamtgewicht inkl. eines gezogenen Anhängers)","-1"
"VehicleSizeClass","pctl_vehiclesizeclass","over650CC","over 650 CC","über 650 CC","-1"
"VehicleType","pctl_vehicletype","Commercial","Commercial - Non-passenger Vehicles","Gewerbe-Kfz. - Güterbeförderung","1"
"VehicleType","pctl_vehicletype","PP","Passenger Vehicles","Pkw","2"
"VehicleType","pctl_vehicletype","PublicTransport","Livery Vehicles","Taxis","3"
"VehicleType","pctl_vehicletype","Special","Special","Sondermodell","4"
"VehicleType","pctl_vehicletype","auto","Passenger/Light Truck","Pkw/Leichter Lkw","5"
"VehicleType","pctl_vehicletype","other","Other","Sonstige","10"
"VendorType","pctl_vendortype","towingservice","Towing service","Abschleppdienst","-1"
"VendorType","pctl_vendortype","defenseatt","Defense attorney","Anwalt des Beklagten","-1"
"VendorType","pctl_vendortype","plaintiffatt","Plaintiff attorney","Anwalt des Klägers","-1"
"VendorType","pctl_vendortype","doctor","Doctor","Arzt","-1"
"VendorType","pctl_vendortype","autoglass","Auto glass shop","Autoglaserei","-1"
"VendorType","pctl_vendortype","bldingcontractor","Building contractor","Bauunternehmer","-1"
"VendorType","pctl_vendortype","externaladjuster","External adjuster","Externer Schadensregulierer","-1"
"VendorType","pctl_vendortype","autorepair","Auto repair shop","Kfz-Werkstatt","-1"
"VendorType","pctl_vendortype","hospital","Hospital","Krankenhaus","-1"
"VendorType","pctl_vendortype","nurse","Nurse","Krankenpflege - für medizinische Verwaltung und Rehabilitation","-1"
"VendorType","pctl_vendortype","autorental","Auto rental service","Mietwagenservice","-1"
